ID,confidence_score,ligand_iptm,affinity_pred_value,affinity_pred_value1,affinity_pred_value2,affinity_probability_binary,affinity_probability_binary1,affinity_probability_binary2,SMILES
Z335245004,0.7648826837539673,0.8677271604537964,2.4715425968170166,2.9331326484680176,2.0099525451660156,0.12388372421264648,0.040752194821834564,0.207015261054039,OCC=1C=CC=CC1Br
Z335290460,0.7585741877555847,0.9034449458122253,2.6281275749206543,2.587460517883301,2.668794870376587,0.16439126431941986,0.1509505659341812,0.1778319627046585,CN1C=C(CCC(=O)O)C=2C=CC=CC21
Z33546380,0.7340220212936401,0.7825811505317688,2.379640817642212,1.5485831499099731,3.2106986045837402,0.39924442768096924,0.5015297532081604,0.2969591021537781,NC(=O)C=1C=CC=CN1
Z33546463,0.7614689469337463,0.8450331091880798,2.452111005783081,1.7511823177337646,3.1530396938323975,0.14176712930202484,0.06042764335870743,0.22310662269592285,NC(=O)C=1C=CC=NC1
Z33546479,0.7321268320083618,0.8398541212081909,2.2488322257995605,2.6024670600891113,1.8951972723007202,0.11575981974601746,0.03544125705957413,0.1960783749818802,NC(=O)C=1C=CC=C(Cl)C1
Z33546516,0.7054502367973328,0.8808324933052063,1.719553828239441,1.406787633895874,2.032320022583008,0.11064814776182175,0.023257123306393623,0.19803917407989502,NC(=O)C1CCCCC1
Z33546644,0.7494924068450928,0.7445487380027771,2.1638777256011963,1.7687724828720093,2.558983087539673,0.25895506143569946,0.23739589750766754,0.2805142402648926,NC(=O)C=1C=NC=CN1
Z336087926,0.7660577893257141,0.8410094976425171,2.8303980827331543,2.970022201538086,2.6907739639282227,0.1991596221923828,0.2013961672782898,0.19692309200763702,CCCC=1C=CC=CC1N
Z359505658,0.7116571664810181,0.8815251588821411,1.5069403648376465,1.3381680250167847,1.6757127046585083,0.14184078574180603,0.08432716131210327,0.1993543952703476,O=C(O)CNC1CCCC1
Z361423098,0.7500314116477966,0.8505228161811829,1.873170256614685,1.74885094165802,1.99748957157135,0.32427018880844116,0.35613641142845154,0.2924039959907532,NC=1C=CC=2N=C(CC=3C=CC=CC3)OC2C1
Z362635046,0.8010880351066589,0.9025403261184692,2.269388198852539,2.3447866439819336,2.1939897537231445,0.22513258457183838,0.1690100133419037,0.28125515580177307,COC=1C=CC(N)=CC1F
Z362758732,0.7859140634536743,0.9411550760269165,1.5538005828857422,1.8806464672088623,1.2269548177719116,0.3645418584346771,0.48629137873649597,0.24279235303401947,CC=1C=C(C)C(N)=C(C1)C(=O)O
Z362758748,0.7773892879486084,0.9260551929473877,2.9841818809509277,3.018247604370117,2.9501161575317383,0.3239344358444214,0.41633832454681396,0.23153056204319,NC=1C(F)=CC=CC1C(=O)O
Z362847958,0.7559143304824829,0.9145310521125793,0.6988751292228699,0.6072747111320496,0.7904755473136902,0.1179652288556099,0.005066757556051016,0.23086370527744293,CN1C2CCC1CC(=O)C2
Z362848468,0.7720814347267151,0.9003756642341614,1.7121784687042236,1.6273561716079712,1.7970008850097656,0.24184119701385498,0.14391209185123444,0.33977028727531433,O=C(O)C(=O)NC=1C=CC=CC1
Z363993550,0.7541796565055847,0.9083386063575745,1.7478272914886475,1.5856653451919556,1.909989356994629,0.28369420766830444,0.2668123245239258,0.3005761206150055,O=C(O)C=1C=NC=C(C1)C=2C=CC=CC2
Z367659362,0.7673905491828918,0.9395855665206909,2.2289044857025146,2.1870999336242676,2.2707090377807617,0.260078489780426,0.2993158996105194,0.22084110975265503,CC(C)N1C(N)=NC=2C=CC=CC21
Z373768900,0.7863471508026123,0.9041041731834412,0.9701827168464661,0.6300134658813477,1.3103519678115845,0.11513033509254456,0.06995685398578644,0.16030381619930267,CCN1C=C(C=N1)NC(=O)C2CCC2
Z381356458,0.7576228976249695,0.8816832900047302,1.8615447282791138,2.5251431465148926,1.197946310043335,0.23480339348316193,0.18496692180633545,0.2846398651599884,N=C(N)C1=CC=C2C=CC=CC2=C1
Z385373334,0.7586531043052673,0.8606247901916504,2.3712849617004395,1.7834891080856323,2.959080696105957,0.2334294319152832,0.17760606110095978,0.2892528176307678,CC1=NC=C(S1)C(=O)O
Z385412938,0.7585954666137695,0.866599977016449,1.1422170400619507,0.8903065323829651,1.3941274881362915,0.10969739407300949,0.035404592752456665,0.18399019539356232,O=C(C=1C=CN=CC1)C=2C=CC(F)=CC2
Z385446074,0.7588855624198914,0.8790279030799866,2.808039665222168,2.296907424926758,3.319171667098999,0.17953886091709137,0.11565759032964706,0.24342012405395508,CC=1C=CC=2C(=CNC2C1)C(=O)O
Z385446076,0.7742300033569336,0.9233774542808533,2.9308128356933594,3.2257370948791504,2.6358883380889893,0.10596334934234619,0.041305094957351685,0.1706216037273407,O=C(O)C1=CNC=2C=C(Cl)C=CC12
Z385472506,0.7607421278953552,0.9247227311134338,2.339564085006714,1.881381630897522,2.7977466583251953,0.17241038382053375,0.1172991469502449,0.2275216281414032,COC=1C=CC=2NC=C(CC(=O)O)C2C1
Z385481296,0.7577133178710938,0.8714760541915894,3.7610301971435547,4.219315052032471,3.3027453422546387,0.19294115900993347,0.09269674122333527,0.2931855618953705,O=C(O)C1=CC=C2C=CNC2=C1
Z397587326,0.7999748587608337,0.9109881520271301,2.5129902362823486,2.3559985160827637,2.6699819564819336,0.1041187271475792,0.04112799093127251,0.16710945963859558,OCCC=1C=CC(F)=CC1
Z397587554,0.7564901113510132,0.8807664513587952,2.123828411102295,1.9332443475723267,2.3144125938415527,0.28386953473091125,0.2897852063179016,0.2779538631439209,CC=1C=C(CO)C2=CC=CC=C2N1
Z404012058,0.7801439762115479,0.9344441890716553,2.5849015712738037,2.771584987640381,2.3982181549072266,0.1039745956659317,0.04784025624394417,0.16010893881320953,NC=1C=CC=C(C1)OC=2C=CC=CN2
Z414314668,0.7576083540916443,0.8618612885475159,2.9958977699279785,2.9016504287719727,3.0901448726654053,0.27083805203437805,0.23182745277881622,0.3098486661911011,NC=1C=NC=CC1C(=O)O
Z415653738,0.7685433626174927,0.8845690488815308,3.893333911895752,4.208280563354492,3.5783872604370117,0.14762642979621887,0.03735188767313957,0.25790098309516907,NC(=O)C=1C=CC=C2NC=CC12
Z424764636,0.7801759839057922,0.8922836184501648,2.6797115802764893,2.884157657623291,2.4752655029296875,0.22632481157779694,0.20476177334785461,0.24788784980773926,NC=1C=CC=C(F)C1C(=O)O
Z425794744,0.7821744680404663,0.8390178084373474,3.167006492614746,3.2132725715637207,3.1207401752471924,0.10906048119068146,0.016600213944911957,0.20152075588703156,CC1=NC=CN1CCO
Z425794824,0.7323846220970154,0.7496645450592041,1.363853931427002,1.2595990896224976,1.4681087732315063,0.18974369764328003,0.10271492600440979,0.27677246928215027,OCCN1C=CC=N1
Z431554234,0.7782086133956909,0.8607622981071472,2.8151867389678955,3.1999611854553223,2.4304122924804688,0.411918580532074,0.4500616788864136,0.37377551198005676,NC=1C=CC(=CC1O)C(=O)O
Z431953146,0.7909480333328247,0.9143164157867432,2.187582015991211,2.140932083129883,2.234232187271118,0.15598025918006897,0.05945996567606926,0.2525005638599396,OCC=1C=C(ON1)C=2C=CC=CC2
Z431983770,0.767216145992279,0.9326295852661133,2.210900068283081,2.2621207237243652,2.159679412841797,0.1919766217470169,0.21177230775356293,0.1721809357404709,CC(C)N1C=NC2=CC(=CC=C21)C(=O)O
Z440623534,0.75808185338974,0.893731415271759,2.282606601715088,1.5437413454055786,3.0214717388153076,0.12945488095283508,0.0496012382209301,0.20930851995944977,FC(F)(F)C1=CN=CN1
Z440625162,0.7914857864379883,0.904110848903656,2.574467658996582,2.7997260093688965,2.3492093086242676,0.11694027483463287,0.049442991614341736,0.184437558054924,OCC=1C=CC=C2OCCOC12
Z440825046,0.7783442139625549,0.9062268733978271,3.045170783996582,3.641416072845459,2.448925256729126,0.10728099942207336,0.015346920117735863,0.1992150843143463,C1=CN(C=N1)C=2C=CC=CC2
Z445135574,0.797107458114624,0.910158097743988,2.1201095581054688,1.962195873260498,2.2780230045318604,0.24616128206253052,0.16931016743183136,0.3230123817920685,NC1=CC=C2C=CS(=O)(=O)C2=C1
Z45415554,0.7909417152404785,0.9240458011627197,2.0472984313964844,1.4404417276382446,2.6541550159454346,0.16571494936943054,0.11763301491737366,0.21379688382148743,NS(=O)(=O)C=1C=CC=CC1
Z45415560,0.7525692582130432,0.891489565372467,2.5314202308654785,1.9247466325759888,3.1380937099456787,0.25358614325523376,0.3036743998527527,0.20349787175655365,NS(=O)(=O)C1=CC=CS1
Z45415561,0.733166515827179,0.8772915601730347,2.4119338989257812,2.581857681274414,2.2420098781585693,0.15546278655529022,0.05759374424815178,0.25333184003829956,COC=1C=CC(=CC1)S(N)(=O)=O
Z45415564,0.7607700228691101,0.842431902885437,2.3225746154785156,2.333041191101074,2.312108039855957,0.1479022204875946,0.08642642945051193,0.20937801897525787,CC=1C=CC(=CC1)S(N)(=O)=O
Z45415565,0.7339277863502502,0.8974368572235107,1.495276689529419,1.3858906030654907,1.6046626567840576,0.1377904713153839,0.1406547874212265,0.13492614030838013,CCOC=1C=CC(=CC1)S(N)(=O)=O
Z45415567,0.7592784762382507,0.8598731756210327,2.6941728591918945,2.8068675994873047,2.5814783573150635,0.13050319254398346,0.09979963302612305,0.16120675206184387,NS(=O)(=O)C=1C=CC(F)=CC1
Z45415568,0.7794907093048096,0.878608226776123,1.4998210668563843,2.082289695739746,0.9173524975776672,0.09882015734910965,0.02022523246705532,0.17741508781909943,NS(=O)(=O)C=1C=CC=C(F)C1
Z45415581,0.7542917132377625,0.8147289156913757,1.8889551162719727,1.0278970003128052,2.7500133514404297,0.11362836509943008,0.0817081481218338,0.14554858207702637,NS(=O)(=O)C=1C=CC=CC1F
Z45415607,0.7037143111228943,0.6454485058784485,1.046077013015747,1.726697325706482,0.365456759929657,0.13979151844978333,0.11363890767097473,0.16594411432743073,CCCC=1C=CC(=CC1)S(N)(=O)=O
Z45415617,0.7683441042900085,0.8762359023094177,1.8886538743972778,1.61153244972229,2.1657752990722656,0.08239175379276276,0.04365617781877518,0.12112732231616974,NS(=O)(=O)C=1C=C(Cl)C=C(Cl)C1
Z45415618,0.759663999080658,0.8779668807983398,2.6483511924743652,2.1418910026550293,3.154811382293701,0.11446370929479599,0.0510912649333477,0.17783614993095398,NS(=O)(=O)C=1C=CC=CC1Cl
Z45415660,0.73946613073349,0.8388862609863281,2.167954683303833,2.5440945625305176,1.7918146848678589,0.09070376306772232,0.0977403074502945,0.08366721868515015,NS(=O)(=O)C=1C=CC=2CCCC2C1
Z45636695,0.7838726043701172,0.8742222189903259,2.0659072399139404,2.0669922828674316,2.064822196960449,0.17530342936515808,0.05245651677250862,0.29815033078193665,CS(=O)(=O)NC=1C=CC(=CC1)C(=O)O
Z513733856,0.7999092936515808,0.8870424628257751,1.5761692523956299,1.4393517971038818,1.712986707687378,0.10498100519180298,0.02919936366379261,0.1807626485824585,CCCC(=O)C=1C=CC=NC1
Z53021532,0.7776958346366882,0.8697868585586548,2.303622245788574,2.3316659927368164,2.275578498840332,0.17133492231369019,0.04340382665395737,0.2992660105228424,NS(=O)(=O)C=1C=CC(=CC1)C(=O)O
Z53116455,0.7823013663291931,0.9185434579849243,3.386885643005371,3.5402703285217285,3.2335009574890137,0.20425215363502502,0.16472309827804565,0.2437812089920044,O=C(O)CCN1C=NC2=CC=CC=C21
Z53116464,0.7397417426109314,0.8747838735580444,3.117103099822998,3.100947380065918,3.133258581161499,0.13093656301498413,0.07109783589839935,0.19077527523040771,NC(=O)CCN1C=NC2=CC=CC=C21
Z53833897,0.8109654784202576,0.9385496973991394,1.3571665287017822,1.232430100440979,1.481903076171875,0.26007336378097534,0.24216631054878235,0.27798041701316833,COC(=O)C=1C=CC(Cl)=CC1N
Z553832512,0.7795029878616333,0.9443575143814087,2.701998233795166,2.903836727142334,2.500159740447998,0.19553464651107788,0.09495700150728226,0.2961122989654541,O=C(O)C=1C=CC=C2OCOC12
Z55692894,0.7855181694030762,0.8641568422317505,3.670217514038086,3.9854297637939453,3.3550055027008057,0.1422552615404129,0.009287174791097641,0.27522334456443787,CC1=NC=2C=CC=CC2N1
Z55928828,0.7813813090324402,0.8789882063865662,2.3165862560272217,1.8261386156082153,2.8070340156555176,0.1519663780927658,0.08722500503063202,0.2167077511548996,CC=1C=C2N=CNC2=CC1C
Z56175684,0.7383986115455627,0.8671016693115234,3.1905388832092285,3.139130115509033,3.2419474124908447,0.19815774261951447,0.10145148634910583,0.2948639988899231,O=C(O)CN1C(=O)C=2C=CC=CC2C1=O
Z56347237,0.7405511736869812,0.8706679940223694,2.9355480670928955,2.8826022148132324,2.9884939193725586,0.23794075846672058,0.1318172663450241,0.34406423568725586,NC=1C=CC=2C=CC=CC2N1
Z56347387,0.7931610941886902,0.9026050567626953,2.185795307159424,2.0683751106262207,2.303215742111206,0.06405097246170044,0.02821270376443863,0.09988924860954285,NNC(=O)CC=1C=CC(F)=CC1
Z56754502,0.7544750571250916,0.8760373592376709,2.1810874938964844,1.8281432390213013,2.534031867980957,0.3800007402896881,0.3793927729129791,0.3806087076663971,NC1=CC=C2OC(=O)C=CC2=C1
Z56755653,0.7022797465324402,0.7711426615715027,2.117863416671753,1.7343478202819824,2.5013790130615234,0.14387868344783783,0.1701095849275589,0.11764777451753616,NCCC=1C=CC(=CC1)S(N)(=O)=O
Z56767838,0.7494425177574158,0.7803794145584106,1.8083853721618652,1.4481350183486938,2.168635845184326,0.31505829095840454,0.34359753131866455,0.28651902079582214,CNC1=NC=2C=CC=CC2N1
Z56791635,0.7492823004722595,0.7965158224105835,2.7928333282470703,2.1795592308044434,3.4061074256896973,0.1603836715221405,0.11537192761898041,0.2053954005241394,OCC1=NC=2C=CC=CC2N1
Z56801375,0.7694340944290161,0.8935865759849548,3.156381130218506,3.0635390281677246,3.249223470687866,0.11007237434387207,0.07302329689264297,0.14712144434452057,O=C1NCCC=2C=CC=CC12
Z56820416,0.7585528492927551,0.8735448122024536,3.427751064300537,3.6816563606262207,3.1738457679748535,0.1964450478553772,0.03125913441181183,0.36163094639778137,NC1=NNC=2C=CC=CC12
Z56839706,0.7348910570144653,0.8319990634918213,2.3429629802703857,2.0127062797546387,2.673219680786133,0.16124245524406433,0.129110187292099,0.19337470829486847,O=C(O)C1=CC=2C=CC=CC2O1
Z56851240,0.7746077179908752,0.8125877380371094,2.279900550842285,1.8892953395843506,2.670506000518799,0.3781817555427551,0.48927420377731323,0.26708927750587463,NC=1C=CC(=CC1)S(N)(=O)=O
Z56854473,0.7769753336906433,0.8924157023429871,1.9097859859466553,2.0622143745422363,1.7573577165603638,0.22470292448997498,0.13888515532016754,0.3105207085609436,CC(=O)C=1C=CC=2OCCOC2C1
Z56858159,0.7676126956939697,0.9296751618385315,2.1046531200408936,1.5373878479003906,2.6719183921813965,0.17270085215568542,0.17365768551826477,0.17174400389194489,CN(C)C=1C=CC=C(C1)C(=O)NN
Z56858257,0.7610018849372864,0.8941842317581177,2.6212520599365234,2.923142433166504,2.319361686706543,0.30711573362350464,0.2577318549156189,0.35649964213371277,NC1=NC=2C=CC(Br)=CC2S1
Z56862402,0.7584679126739502,0.906038224697113,1.3591439723968506,1.4026789665222168,1.3156089782714844,0.37810611724853516,0.4460335373878479,0.3101787269115448,O=C1C(=O)N(CC=2C=CC=CC2)C=3C=CC=CC13
Z56862720,0.7517954111099243,0.8977245092391968,2.047530174255371,1.622524380683899,2.4725358486175537,0.2653235197067261,0.20847088098526,0.32217612862586975,O=C(O)CCC1=NC=2C=CC=CC2NC1=O
Z56865289,0.7425652146339417,0.8526621460914612,3.0519204139709473,3.0671329498291016,3.036707878112793,0.1462462693452835,0.026961835101246834,0.26553070545196533,NC(=O)CN1CCCC1=O
Z56871698,0.7637024521827698,0.8982537388801575,2.3043100833892822,2.271646022796631,2.3369741439819336,0.1881445050239563,0.1271599382162094,0.249129056930542,O=C(O)CC1=NNC(=O)C=2C=CC=CC12
Z56889474,0.7059678435325623,0.7474539875984192,1.7966864109039307,1.8505911827087402,1.742781639099121,0.19544100761413574,0.14306916296482086,0.24781285226345062,O=C1C=CNC(=O)N1
Z56895714,0.7602426409721375,0.9190064072608948,1.9262174367904663,2.2147746086120605,1.637660264968872,0.279474139213562,0.2440355271100998,0.3149127662181854,CC1=CC=C(O1)C(=O)O
Z56896352,0.782806932926178,0.932841956615448,2.9057374000549316,3.4302515983581543,2.381223201751709,0.32104524970054626,0.32735681533813477,0.31473368406295776,NC1=NC=2C=CC(Cl)=CC2S1
Z56899110,0.7460321187973022,0.8877630829811096,1.510876178741455,0.7832391262054443,2.238513231277466,0.1762089729309082,0.11158685386180878,0.24083107709884644,O=C1NC=2C=CC(Cl)=CC2C1=O
Z56899125,0.7668524980545044,0.891276478767395,2.5988779067993164,2.190847873687744,3.0069079399108887,0.3170853555202484,0.39637088775634766,0.23779983818531036,NC1=NC=2C=CC(F)=CC2S1
Z56899189,0.7468860745429993,0.8665998578071594,2.6434712409973145,2.6781187057495117,2.608823537826538,0.2417764663696289,0.15341253578662872,0.3301404118537903,O=C1NC=2C=CC=C3C=CC=C1C23
Z56900768,0.726514995098114,0.8066387176513672,1.3937134742736816,1.620723843574524,1.1667029857635498,0.22477827966213226,0.24161304533481598,0.20794351398944855,O=C(O)COC=1C=CC=C2C=CC=CC12
Z56912586,0.7940114736557007,0.8843229413032532,3.161569118499756,3.470855236053467,2.852283000946045,0.25298455357551575,0.16129471361637115,0.34467437863349915,NC1=NC=2C=CC=CC2S1
Z56922074,0.7543668150901794,0.8845854997634888,2.0925097465515137,1.8492467403411865,2.33577299118042,0.3152751624584198,0.2392449975013733,0.3913053274154663,O=C1C=C(O)C=2C=CC=CC2O1
Z56922083,0.8169516921043396,0.9188947677612305,2.2564473152160645,2.7771449089050293,1.7357498407363892,0.17267702519893646,0.07787416130304337,0.26747989654541016,O=C1CC=2C=CC(Cl)=CC2N1
Z56922105,0.7676660418510437,0.9280110001564026,2.3832929134368896,1.9234837293624878,2.843101978302002,0.07632337510585785,0.023630794137716293,0.1290159523487091,O=C(O)C=1C=CC(=CC1)C(F)(F)F
Z56924437,0.7677170038223267,0.8963534832000732,2.072476625442505,1.3639229536056519,2.7810301780700684,0.15086227655410767,0.2270069122314453,0.07471762597560883,CC1=CC=CC(C)=C1OCC(=O)O
Z56926518,0.7609803080558777,0.9065113067626953,2.3879554271698,2.3452887535095215,2.430622100830078,0.5935937762260437,0.8734595775604248,0.3137279450893402,OC=1C=CC=C2C=CC=NC12
Z56926669,0.7806877493858337,0.9181323051452637,2.615178346633911,2.000664234161377,3.2296924591064453,0.24497002363204956,0.1995001882314682,0.2904398739337921,NNC(=O)C=1C=CC=CC1
Z56926682,0.7781267762184143,0.8878855109214783,3.558337688446045,4.367850303649902,2.7488250732421875,0.1629897654056549,0.010010532103478909,0.31596899032592773,OCN1C=NC=2C=CC=CC21
Z56928539,0.7722722291946411,0.8886844515800476,2.344860315322876,1.7950847148895264,2.8946359157562256,0.0929565578699112,0.06966240704059601,0.11625071614980698,O=C(O)COC=1C(Cl)=CC=CC1Cl
Z56931884,0.7723645567893982,0.918681800365448,2.5341501235961914,2.482754707336426,2.585545301437378,0.21341554820537567,0.12877756357192993,0.2980535328388214,COC=1C=CC(=CC1)C(=O)O
Z56946871,0.7952517867088318,0.9288568496704102,2.6087820529937744,2.7986788749694824,2.4188852310180664,0.3958630859851837,0.5551704168319702,0.23655574023723602,NC=1C=CC(F)=CC1C(=O)O
Z56960237,0.7646157145500183,0.8676998019218445,2.5794763565063477,2.7429628372192383,2.415989637374878,0.29448485374450684,0.30389678478240967,0.285072922706604,O=C1NC=CC=2C=CC=CC12
Z56969320,0.7469276785850525,0.8689711093902588,2.079875946044922,2.0523672103881836,2.10738468170166,0.2059897929430008,0.07956697791814804,0.33241260051727295,OC=1C=CC(=CC1)N2C=CN=C2
Z57033885,0.6818804144859314,0.7851181030273438,2.3261663913726807,2.341407299041748,2.3109254837036133,0.1675642728805542,0.06871055066585541,0.2664179801940918,O=C1CCNC(=O)N1
Z57036327,0.7819135785102844,0.9050648212432861,2.108060836791992,1.5442622900009155,2.6718592643737793,0.3468722701072693,0.32880929112434387,0.3649352788925171,NNC(=O)C=1C=CC(O)=CC1
Z57036632,0.7542409896850586,0.8199299573898315,3.577927589416504,3.2497763633728027,3.906078815460205,0.24179455637931824,0.21730640530586243,0.26628270745277405,NC(=O)C=1C=CC=CC1N
Z57040472,0.7737568020820618,0.9444572925567627,1.6871156692504883,1.6913434267044067,1.6828880310058594,0.16287674009799957,0.08898790180683136,0.23676557838916779,NC1=NC=C(CC=2C=CC=CC2)S1
Z57042001,0.7032806277275085,0.6893490552902222,2.71993088722229,2.523913860321045,2.915947914123535,0.2047450840473175,0.14256834983825684,0.2669218182563782,CC(=O)NC=1C=CC(=CC1)C(=O)O
Z57069881,0.7782136797904968,0.919132649898529,2.170727491378784,1.8232613801956177,2.518193483352661,0.28988635540008545,0.26097333431243896,0.31879934668540955,CC=1C=CC=2N=C(N)SC2C1
Z57070074,0.7715924978256226,0.9212433695793152,2.4938254356384277,2.7186994552612305,2.268951177597046,0.18699122965335846,0.1322808861732483,0.24170157313346863,CC(=O)C1=CN(C)C=2C=CC=CC12
Z57073754,0.7593161463737488,0.8730661273002625,3.325589179992676,4.25154447555542,2.3996338844299316,0.1882045567035675,0.04528309404850006,0.33112600445747375,O=C(O)C=1C=CC(O)=C(F)C1
Z57114989,0.7461453676223755,0.8468806147575378,2.5757460594177246,2.4506983757019043,2.700793743133545,0.17951327562332153,0.13075129687786102,0.22827525436878204,CCN1C(=O)NC=2C=CC=CC21
Z57115077,0.774925708770752,0.8367311954498291,2.7998709678649902,2.9208555221557617,2.6788864135742188,0.2197670340538025,0.19163616001605988,0.2478979229927063,O=C(O)CCC1=NC=2C=CC=CC2N1
Z57124104,0.7384352087974548,0.7780502438545227,3.382683515548706,3.616511344909668,3.148855686187744,0.23774036765098572,0.08980553597211838,0.38567519187927246,O=C(O)C=1C=NC=C(O)C1
Z57127332,0.7526137232780457,0.9033529758453369,2.4009294509887695,2.026482582092285,2.775376319885254,0.16202470660209656,0.08924144506454468,0.23480795323848724,O=C(O)CCC=1C=CC=CC1
Z57127443,0.7322209477424622,0.759750247001648,1.7391177415847778,1.0189263820648193,2.4593091011047363,0.20598961412906647,0.1705319732427597,0.24144725501537323,CC(=O)C=1C=CC=C(N)C1
Z57127446,0.7707913517951965,0.8982766270637512,3.4492969512939453,3.1104774475097656,3.788116455078125,0.29937535524368286,0.22328798472881317,0.37546274065971375,NC=1C=CC(=CC1)C(=O)O
Z57127459,0.7918438911437988,0.9247164726257324,2.2234272956848145,2.711782932281494,1.7350718975067139,0.15910953283309937,0.04177168384194374,0.2764473855495453,CC(=O)C=1C=CC(Br)=CC1
Z57127524,0.7769239544868469,0.8837544918060303,2.998218536376953,2.5488839149475098,3.4475533962249756,0.1585099697113037,0.08046608418226242,0.2365538477897644,COC=1C=CC=CC1C(=O)O
Z57127530,0.7343131899833679,0.8433173894882202,2.1821999549865723,2.2463879585266113,2.1180121898651123,0.1902875006198883,0.14475321769714355,0.23582179844379425,O=C(O)C=1C=CC(Br)=CC1
Z57127875,0.7727530598640442,0.8614288568496704,2.0315496921539307,2.1228041648864746,1.9402952194213867,0.1471244990825653,0.028977571055293083,0.2652714252471924,CC=1C=CC(N)=CC1
Z57127903,0.7866969108581543,0.8877251744270325,2.3988196849823,2.577692985534668,2.2199463844299316,0.2187948226928711,0.12808392941951752,0.3095057010650635,O=C1NC=2C=CC=CC2C1=O
Z57131035,0.7499367594718933,0.8583138585090637,2.2946696281433105,2.8715267181396484,1.717812418937683,0.11793409287929535,0.04555273428559303,0.19031545519828796,O=C1CNC(=O)N1
Z57150899,0.7171153426170349,0.7966917157173157,1.7363173961639404,1.7568378448486328,1.7157968282699585,0.5345247983932495,0.7105470299720764,0.35850250720977783,O=C1C=CC=2C=CC(O)=CC2O1
Z57160166,0.769977867603302,0.9115099310874939,2.5982940196990967,2.978013515472412,2.2185745239257812,0.3963494896888733,0.46713799238204956,0.3255610167980194,O=C(O)C=1C=CC=NC1C(=O)O
Z57169486,0.7616788148880005,0.9153333902359009,1.7716403007507324,1.7625949382781982,1.7806857824325562,0.3740500807762146,0.3770778179168701,0.3710223138332367,O=C1C=CC=2C=CC=CC2O1
Z57182011,0.7666822671890259,0.9035552740097046,2.9259033203125,2.954591751098633,2.897214889526367,0.20508399605751038,0.1471196562051773,0.26304835081100464,O=C(O)COC=1C=CC=CC1
Z57183224,0.7681165933609009,0.8973154425621033,1.801905870437622,1.8450886011123657,1.7587230205535889,0.16125981509685516,0.04395848512649536,0.27856114506721497,O=C1NC=2C=C(Cl)C=CC2O1
Z57200682,0.7370975613594055,0.6917992830276489,2.9801852703094482,3.060112476348877,2.9002580642700195,0.14060570299625397,0.05192616954445839,0.22928524017333984,CC1=CC=2C=CC=CC2N1
Z57202012,0.7234207987785339,0.8537601828575134,2.877080202102661,2.9934401512145996,2.7607202529907227,0.3361056447029114,0.33197471499443054,0.3402366042137146,O=C(O)C1=CC=CC(=N1)C(=O)O
Z57221419,0.7776750326156616,0.8825704455375671,2.3028812408447266,2.605496883392334,2.00026535987854,0.23161530494689941,0.0904708206653595,0.37275978922843933,CC(=O)C=1C=CC(O)=C(C)C1
Z57326449,0.7331341505050659,0.8781453967094421,1.3293092250823975,1.3429416418075562,1.3156769275665283,0.1603880226612091,0.07896476984024048,0.24181129038333893,C=1C=C2OCOC2=CC1CNC3CCCC3
Z57337726,0.7799995541572571,0.9063382744789124,2.378652572631836,1.839064359664917,2.918240547180176,0.15926869213581085,0.09591959416866302,0.22261779010295868,CC(=O)C1=CNC2=CC=CC=C12
Z57367354,0.7866453528404236,0.932928740978241,3.249891996383667,4.15508508682251,2.344698905944824,0.16485410928726196,0.061971258372068405,0.2677369713783264,O=C(O)C=1C=CC(F)=CC1
Z57376600,0.8114870190620422,0.9244247674942017,1.93062162399292,1.812578558921814,2.0486645698547363,0.24677471816539764,0.2120380401611328,0.2815113961696625,CC=1N=C(N)C=CC1Br
Z57473020,0.7740949988365173,0.9246017336845398,2.603546142578125,2.990567207336426,2.216525077819824,0.32141029834747314,0.33037441968917847,0.3124462068080902,O=C1C=CC=2C=CC=CC2N1
Z57473348,0.722353458404541,0.8675196170806885,1.9933679103851318,1.8030675649642944,2.1836681365966797,0.3968426585197449,0.5164658427238464,0.2772195041179657,O=C(O)CN1C=2C=CC=CC2C(=O)C=3C=CC=CC31
Z57493539,0.7315748333930969,0.7782703638076782,2.8347344398498535,2.2595677375793457,3.4099011421203613,0.1300361156463623,0.021358752623200417,0.23871348798274994,CC=1C=CC(=CN1)C(N)=O
Z57607000,0.7448762655258179,0.8841344714164734,2.714137077331543,2.596707344055176,2.831566572189331,0.16156576573848724,0.046896595507860184,0.2762349247932434,NC1=NC=2C(Cl)=CC=CC2S1
Z57825381,0.7908312678337097,0.9402916431427002,2.1342337131500244,2.29725980758667,1.971207618713379,0.1725034862756729,0.07788962870836258,0.26711735129356384,O=C(O)C=1C=CC=CC1Br
Z57833933,0.7745527625083923,0.9056336879730225,1.8203952312469482,1.2932637929916382,2.3475265502929688,0.16253092885017395,0.07718298584222794,0.24787887930870056,C1=CC=2C=CC=CC2N1
Z57842350,0.7524684071540833,0.8577169179916382,1.7796926498413086,1.2201151847839355,2.3392701148986816,0.3238832354545593,0.26950544118881226,0.3782610595226288,O=C(NO)C=1C=CC=CC1O
Z57842700,0.7671462297439575,0.8792065978050232,2.5139431953430176,2.249079704284668,2.778806447982788,0.1617695689201355,0.15514980256557465,0.16838933527469635,C1=CN(C=N1)CC=2C=CC=CC2
